userId,rating,itemId,timestamp
608,6378,4.5,1117161981
103,837,3.5,1431969072
599,97752,3.0,1498523028
448,3258,3.0,1019128734
458,261,3.0,845652560
384,2734,3.0,996440991
83,4720,0.5,1333842166
414,3977,4.0,979226537
562,1307,5.0,1368893691
603,2729,4.0,1000194332
389,653,4.0,857934308
367,3884,1.0,997814150
183,2662,3.0,992331667
448,2915,4.0,1019127343
586,93272,5.0,1529901343
187,49272,4.0,1180301461
28,6867,4.0,1240211660
125,858,4.5,1474141453
596,40815,3.5,1535708394
177,112290,2.5,1435804534
204,1206,4.0,1327183545
414,41997,4.0,1137259676
561,102125,2.5,1491091325
167,6863,2.0,1154721782
143,8827,5.0,1444768873
181,338,2.0,845470348
292,103253,4.0,1442098845
442,362,2.5,1331560498
51,186,3.5,1230932673
372,161,4.0,874415062
489,92938,0.5,1332773103
186,5008,5.0,1031073408
341,90890,3.5,1439751340
160,296,5.0,971113194
32,376,3.0,856736227
599,74095,2.5,1519244138
599,2359,2.5,1498511902
525,5266,3.5,1476480944
561,2422,2.5,1491094498
414,4961,2.5,1072058131
509,2761,4.0,1436027182
534,2012,4.0,1459787998
489,2908,4.5,1332704606
177,84152,3.5,1435526485
414,1222,5.0,961512442
287,1921,4.5,1110231598
318,79695,3.0,1325441990
312,2746,4.0,1043176249
198,1247,3.0,1034136655
414,6709,4.0,1064169971
443,2329,4.0,1420236780
412,2109,3.0,939114177
332,1270,4.0,1352672326
41,49286,3.0,1458939072
597,1799,4.0,940362491
428,2916,3.5,1111489648
332,85510,3.5,1352671708
527,1374,5.0,1033175858
64,207,3.5,1161566667
474,29,3.5,1053021379
599,6873,2.5,1498528243
200,54190,5.0,1229877110
599,8981,2.5,1498515481
104,6579,4.5,1060454905
28,8641,3.0,1242290779
603,440,4.0,954482505
288,5103,3.0,1154534625
274,1005,3.5,1172030063
424,147,3.5,1457901610
600,3535,3.5,1237709959
485,292,5.0,837943319
580,7360,4.0,1176756076
600,1721,3.0,1237742320
607,3210,3.0,963079154
294,1372,4.0,966633918
246,4144,5.0,1354125280
380,555,5.0,1493420567
1,2947,5.0,964982176
474,252,2.0,1046887638
577,1320,3.0,945967243
552,2716,3.5,1111473031
474,1639,3.5,1082256478
362,89745,3.0,1530641225
292,4224,3.0,1017364600
292,77561,4.5,1293563033
307,27,2.5,1186172544
51,2151,3.5,1230931287
372,1129,2.0,874416338
153,102125,0.5,1525552630
519,2329,5.0,1518379802
220,4219,3.0,1230327809
580,7318,2.5,1167790067
452,1732,5.0,1013395862
483,4223,4.0,1215896640
68,223,1.0,1158531005
599,1968,3.5,1498501664
274,3157,3.0,1171786346
597,380,2.0,941558116
599,1266,3.0,1498524980
448,86190,3.5,1338720202
559,161,3.0,845475880
440,3363,4.5,1237568750
517,1381,0.5,1487956359
266,1376,1.0,944980740
462,1923,3.0,1123890876
534,101864,4.0,1459787997
600,2268,3.0,1237851207
298,68659,0.5,1447517739
226,3052,4.5,1095663144
567,2232,1.0,1525289082
555,2436,4.0,978747454
357,38304,5.0,1348610524
474,2943,3.5,1138804246
419,64969,3.5,1350347554
438,2491,3.0,1105763212
72,589,4.5,1217324801
469,1208,5.0,965846390
368,1291,2.0,975828861
404,590,4.0,838375694
420,54881,4.0,1218213347
1,2628,4.0,964980523
376,1240,4.0,1364933335
606,1527,4.0,1171325944
563,63992,1.0,1441846302
580,4878,4.0,1167783695
597,2973,5.0,941641622
541,445,3.0,835644962
332,5010,3.0,1352673501
219,27660,4.0,1195349051
332,3996,4.5,1352672711
59,1944,4.0,953609954
63,4896,1.5,1443200572
73,53460,3.5,1464198814
570,1216,3.5,1181554558
599,1230,4.0,1498499225
381,36401,3.5,1164877018
596,6934,4.0,1535708402
218,8636,4.0,1111625118
105,95858,4.0,1446572640
414,4219,3.0,984495424
68,8644,3.0,1158532939
141,8529,4.0,1513132213
380,77561,4.0,1494708632
414,741,5.0,961514761
132,48082,3.5,1174935253
221,8638,4.5,1119984006
606,900,4.0,1171501448
23,2726,4.0,1108703148
580,2012,3.0,1167860620
9,5890,4.0,1044656792
217,761,3.0,955942392
603,2929,3.0,953928066
597,2146,4.0,941640006
312,1199,4.0,1043176684
119,6934,4.5,1436563334
109,11,4.0,841108045
460,4995,5.0,1359177630
547,1224,3.0,942723440
28,4226,3.5,1234337963
50,6662,3.0,1514239274
59,2020,5.0,953610464
580,1291,4.0,1167792469
45,3394,3.0,1020803145
18,1732,4.5,1456958438
64,5015,4.0,1161559896
220,316,2.0,1230055774
195,2005,3.0,974710110
108,509,5.0,1042839865
506,61024,3.0,1424486988
219,3440,2.5,1194740448
28,48780,1.5,1234338427
606,927,4.0,1349082838
171,1193,5.0,866905795
601,904,5.0,1521467803
249,44199,4.0,1354108273
563,597,4.0,1440793757
267,1175,4.0,994467801
58,222,5.0,847719271
514,177763,2.5,1533874498
68,367,3.0,1158531592
484,32009,4.0,1342300666
606,6996,1.5,1172012182
599,32442,2.5,1498514623
111,160289,4.5,1518812627
169,8529,4.0,1092373247
352,64614,5.0,1493674142
552,25,3.0,1112151250
276,1270,5.0,858351060
356,5103,5.0,1229140559
45,1485,4.0,951170390
140,5563,3.0,1060354508
483,1967,5.0,1239750117
419,50,4.0,1321854706
447,508,3.0,836961317
586,7143,3.0,1529899259
572,2145,2.0,979923914
246,53125,4.5,1354125445
168,1262,4.5,1306802582
298,81932,3.0,1447517000
599,3984,2.5,1519125997
434,150,5.0,1270604631
148,115617,3.5,1482548495
610,80363,2.5,1493846955
334,293,3.5,1225478596
482,5401,2.0,1105396662
275,2858,4.0,1049076455
381,71057,5.0,1253162138
18,8360,3.5,1455654935
610,8861,2.0,1493845603
520,6979,4.0,1326611063
599,122886,3.5,1498528930
260,2010,4.0,1109410933
380,111364,3.0,1508200600
387,6807,4.0,1094876274
249,72641,4.0,1347318091
21,7701,2.5,1419794804
74,37733,3.0,1207501589
474,1345,3.5,1053021541
608,5872,3.5,1117507938
202,679,4.0,975014150
453,3756,4.0,1034602863
483,58299,3.0,1232847399
200,260,5.0,1229886006
480,46976,4.0,1179163044
249,55765,3.5,1347317863
488,904,5.0,1112382257
341,136020,4.5,1522174614
610,8914,4.0,1493845360
103,140715,4.5,1440773817
590,457,4.0,1258420419
202,1643,4.0,975013445
464,597,4.5,1287399477
42,3,4.0,996221045
590,53953,2.5,1258419078
15,2762,3.0,1510571764
414,2260,2.0,961516318
580,6342,2.0,1168087319
166,4886,4.0,1189980526
74,3006,4.0,1207501062
322,4027,3.5,1217677259
199,57243,3.5,1261363555
391,555,5.0,1030827275
4,52,3.0,964622786
318,71147,3.0,1433531152
313,2003,4.0,1030475795
474,7132,3.5,1138039740
317,1466,5.0,1430517250
105,55269,3.0,1446773215
329,1884,5.0,1523468264
353,432,3.0,831939750
226,3386,4.0,1096420355
339,1527,2.5,1460182459
304,252,4.0,914400399
298,110102,3.0,1447584751
483,66934,4.0,1238025112
351,69122,3.5,1328289267
68,55052,2.5,1230498342
554,1416,5.0,944900489
560,6873,4.0,1469651030
123,109487,4.5,1447291938
351,89761,3.5,1328296409
93,2720,3.0,942946810
137,296,3.0,1204859460
600,2384,1.5,1237759727
184,108932,5.0,1537099275
434,1407,3.0,1271039458
169,480,4.0,1078284462
500,364,3.0,1005528236
288,40583,4.0,1240194978
199,2396,4.0,976291668
217,1641,5.0,955943574
318,53996,3.5,1256504680
551,112852,3.0,1504320843
129,6333,4.5,1167375988
414,6378,4.0,1055778010
514,2144,3.0,1533949258
599,500,3.0,1498525707
462,173145,2.0,1502594866
246,356,3.5,1354126767
217,3248,3.0,955935634
477,3421,5.0,1200943853
226,2997,4.0,1130136409
603,3431,1.0,963177105
474,1091,2.0,1046887963
89,105746,4.5,1520409560
70,36,5.0,1355198746
560,54372,4.0,1469675096
494,1204,3.0,1000384075
290,1944,5.0,974938647
414,1035,5.0,961681635
414,1569,4.0,961438822
600,172,2.0,1237851381
19,1690,1.0,965703885
331,69757,4.0,1537158010
361,1393,3.5,1204047992
45,2078,5.0,950726248
351,58559,3.5,1328642280
312,2710,3.0,1043176272
448,61132,3.5,1254335419
182,1198,3.5,1054781077
555,1186,3.0,978821138
603,3300,4.0,953924838
562,3578,3.5,1368893983
587,2001,4.0,953139113
198,5459,2.0,1034135451
489,4054,1.0,1333234590
312,2366,4.0,1043176065
89,104339,3.5,1520409056
499,6184,3.5,1289960135
32,203,4.0,856737166
419,5632,3.0,1318338293
201,1321,3.0,939227085
132,596,2.0,1157923028
414,3608,3.0,961437437
149,2034,1.0,902085188
169,6377,5.0,1059427390
68,3978,3.0,1269122972
274,6695,2.0,1197189987
200,5952,4.5,1229886220
387,7749,4.0,1155370453
477,30749,4.0,1200940574
232,51662,5.0,1174664622
249,1954,4.5,1410001876
100,590,4.0,1100184825
474,50514,3.5,1201833031
380,1275,5.0,1493473999
480,1466,4.5,1179161519
140,5108,3.0,1028043008
151,1432,4.0,855948013
474,34359,4.0,1122323286
226,6934,2.5,1096422089
580,2527,2.5,1167861087
596,89745,3.5,1535709723
16,5952,3.5,1377477424
570,337,3.0,1181478074
282,2064,3.5,1514068367
580,33493,5.0,1167674261
370,36529,3.5,1159162808
555,438,4.0,978747317
274,1387,3.5,1171934798
606,7093,4.0,1171363035
318,2360,4.5,1312876863
414,5010,5.0,1024324366
226,5903,4.5,1130136828
41,1721,5.0,1458939738
41,59900,2.5,1458995086
567,179815,1.5,1525289006
311,2174,0.5,1057854279
20,4022,3.5,1054036206
232,45950,3.0,1167944875
376,2628,4.5,1364994169
480,587,3.5,1179177880
489,5015,0.5,1332704762
178,608,4.5,1164355246
160,3825,0.5,1077749012
411,474,3.0,835532747
292,4321,3.0,990062669
334,38038,4.0,1225477440
461,539,4.0,1505935378
381,46578,5.0,1164383405
380,1974,2.0,1494804515
405,1247,4.0,1295931965
380,1589,5.0,1493667997
19,1489,2.0,965709204
428,2167,2.0,1111525677
99,122,4.0,829828005
341,4025,4.5,1439751021
111,2581,4.0,1516155924
474,8463,4.0,1086103054
298,122882,3.0,1447518261
298,2424,0.5,1452959543
239,1246,4.0,1221158923
364,736,4.0,869443366
19,1882,2.0,965701107
501,780,5.0,844973487
167,1265,3.0,1154721985
479,2463,2.0,1039362056
594,4054,4.5,1108976081
285,109374,4.0,1481688143
57,2641,2.0,969754664
226,2116,2.5,1096420073
414,2552,2.0,961596551
411,194,3.0,835533161
469,2324,3.0,965425423
437,32,4.0,859720977
414,6169,2.0,1073681274
409,3384,5.0,968978466
504,5902,4.5,1072065929
381,4027,4.0,1165975463
93,1784,5.0,942766804
21,104374,3.5,1403460501
304,1097,5.0,891173884
527,2057,4.0,1033174428
429,339,5.0,828124616
567,104076,0.5,1525289697
325,1918,1.0,1039397891
414,1013,3.0,961518330
76,318,3.0,1439165638
266,1285,5.0,945670582
89,1278,0.5,1520408348
419,71282,4.5,1322001769
414,3261,4.0,961438642
606,2353,3.0,1181333890
282,1704,4.5,1378490576
33,2336,2.0,939646982
288,1544,3.0,974759497
160,2771,1.0,993581327
380,6323,5.0,1494071332
610,96815,3.5,1493848397
384,3471,5.0,996929949
202,2761,5.0,975015913
129,7458,3.5,1167377906
445,4878,4.0,1454621728
599,72998,2.5,1498518529
381,50,4.5,1168576731
490,63082,3.5,1328145244
68,8810,2.5,1261623188
8,141,3.0,839464076
249,5464,4.0,1347317880
602,161,4.0,840875594
153,95167,0.5,1525551652
413,2706,3.0,1484440050
68,60756,2.5,1269123243
128,593,5.0,899032763
225,2648,2.0,949261330
469,1945,5.0,965662104
182,4369,1.5,1054782481
169,934,5.0,1059428008
432,7445,4.5,1328050280
83,4370,3.5,1333169174
410,1171,4.0,990910479
603,1197,3.0,953927685
62,46976,4.0,1536874645
282,6539,4.0,1378498775
414,3308,4.0,961517791
101,3219,4.0,968441120
288,2517,4.0,976138852
217,3548,4.0,955944095
91,3994,2.0,1112716622
395,484,1.0,841505058
580,4447,1.0,1167790134
16,50,4.0,1377476781
352,1693,3.0,1493673937
480,1275,3.0,1179162203
480,45499,3.0,1179165725
18,924,4.0,1458516291
471,6333,2.5,1496671903
580,3114,3.5,1167792356
480,69,2.0,1179161861
414,2806,2.0,1026225670
330,587,3.5,1285905132
274,180,3.5,1171785271
448,3802,2.0,1019133161
587,1376,4.0,953142126
446,733,3.0,843839593
326,58303,4.5,1419881634
62,45722,4.5,1521490305
167,8961,4.5,1154721891
445,899,3.0,1454622110
248,189333,3.5,1534602181
57,1193,4.0,965795928
215,608,3.5,1260908847
603,97,4.0,963179791
203,110,5.0,1390094654
428,3744,3.0,1111523975
525,1968,4.5,1476476784
217,3200,5.0,955944250
221,1208,5.0,1111175995
19,3623,2.0,965702805
167,150,4.0,1154722124
434,1197,4.0,1270604677
221,2987,3.5,1111175989
166,5952,4.5,1188774589
111,7160,2.5,1516143997
469,3405,3.0,965333831
597,562,4.0,940362491
346,7084,4.0,1094650645
182,2600,4.5,1054780045
483,1569,3.0,1327277620
307,5401,2.5,1186173378
88,223,4.5,1331421399
326,2338,2.0,1322250784
600,4963,1.0,1237759148
610,260,5.0,1479543007
116,2683,0.5,1337199960
17,79132,4.5,1305696716
600,37857,3.0,1237764501
480,454,2.5,1179177878
309,930,4.0,1166068873
243,48,4.0,837155356
261,6874,3.5,1404881401
57,3466,4.0,965796952
234,1907,5.0,1004409394
307,4520,2.0,1186257714
140,1019,4.0,1055092562
305,64620,3.5,1518198773
361,6188,4.5,1204045396
488,8368,5.0,1112382096
184,112290,4.5,1537099256
610,4993,5.0,1479545850
234,1479,4.0,1004407668
212,91500,2.5,1527794948
462,7132,3.5,1122186770
89,52973,2.0,1520408537
298,91976,3.0,1447517463
599,7982,3.5,1498501349
51,3082,3.5,1230932124
203,349,4.0,1390095355
414,5876,4.0,1049060238
294,3489,3.0,966634266
381,3526,3.0,1167543346
186,2094,4.0,1031079871
387,8957,3.5,1171002071
448,339,3.0,1104840673
304,357,5.0,897214277
418,2617,0.5,1461868545
474,150,4.5,1100119714
19,3744,2.0,965702866
509,6593,3.0,1435992810
279,122886,3.5,1506394378
357,46976,4.0,1348610741
91,5165,4.0,1112717803
10,7169,4.5,1455303046
58,186,3.0,847718910
73,924,4.0,1464282755
47,63082,4.0,1496205289
18,5218,4.0,1455209763
448,2414,3.0,1019125322
610,92391,3.5,1493848581
414,6636,4.0,1061155164
105,53121,4.0,1447563216
438,6156,3.0,1105664529
484,998,5.0,1342300572
322,46723,4.0,1217677367
432,597,4.0,1316391561
82,2987,3.5,1084468057
610,7090,3.0,1493845971
10,1784,3.5,1455301699
539,5218,4.5,1332475093
222,6947,2.5,1391346660
212,541,3.0,1490202817
381,2124,2.5,1167543455
307,24,2.0,1186162409
3,688,0.5,1306464228
232,47099,4.0,1182543869
217,2986,3.0,955941623
5,515,3.0,847435129
606,596,3.0,1171841463
428,5989,3.0,1111524670
382,37741,4.5,1515172230
91,592,5.0,1112713199
480,1370,3.5,1179178403
304,1380,4.0,891173265
226,3421,4.5,1095663217
380,1573,5.0,1493667527
599,33966,1.5,1498504218
246,260,5.0,1354146995
429,349,3.0,828124615
414,4844,2.0,1018291437
599,1840,2.5,1519178602
534,112818,3.5,1459789115
156,1080,2.5,1106855224
448,94864,2.5,1374940194
10,2959,0.5,1455356582
140,292,3.0,967049135
66,529,4.5,1099187496
599,2890,3.5,1498797587
232,40815,2.5,1133560302
217,315,2.0,956195369
125,116897,4.5,1474295720
328,148626,4.0,1494212145
298,102123,1.5,1467489217
483,92643,4.0,1415578082
232,37729,3.0,1133560311
599,90471,2.5,1498517116
534,80166,3.5,1459787999
599,6,4.5,1498539623
420,56251,4.0,1218041723
313,4226,4.0,1030556047
170,282,4.0,840381134
278,3210,4.0,1193753150
241,118700,3.0,1447536831
441,58559,5.0,1449070648
488,552,2.5,1112381831
489,733,3.5,1332772840
510,3897,3.0,1141158908
493,2353,3.0,1001562846
561,1196,5.0,1491090693
200,50802,3.0,1229878025
318,32917,4.0,1484506674
332,79702,2.0,1352672684
249,6058,3.0,1347887400
567,166705,3.0,1525286691
275,1193,5.0,1049079320
438,4901,4.0,1105650175
414,42,2.0,961515844
177,4558,2.0,1435536496
356,64969,4.0,1242881742
483,2253,3.0,1415579658
140,3175,2.5,1075154390
382,5574,3.5,1515172709
555,1127,3.0,978748282
477,5388,4.0,1200941311
418,102903,4.0,1461868106
385,1377,3.0,865025818
352,93510,2.0,1493674530
42,1687,3.0,996220661
184,136562,5.0,1537107367
226,45447,4.0,1164616630
202,1682,4.0,975012973
599,112326,1.0,1519174755
294,329,4.0,966634003
182,4032,4.0,1055156169
249,344,3.5,1354107356
321,480,4.0,843212458
122,1210,5.0,1461561411
239,4886,4.5,1221158912
10,112006,4.0,1455398144
361,1047,3.5,1204040659
104,5816,4.5,1053336400
307,1358,2.0,1186161813
262,300,3.0,840305673
399,260,5.0,1167220356
560,86882,3.0,1469657505
305,54286,4.0,1460135616
552,3006,4.0,1111473146
62,2115,4.5,1521822456
608,1268,4.0,1117415565
597,1648,4.0,941559341
603,471,4.0,954482443
599,382,1.5,1519177808
292,434,3.0,990062737
318,8190,4.0,1428826553
1,2944,5.0,964981872
19,1919,2.0,965705572
606,5418,4.0,1171736716
517,10,0.5,1487957717
111,161580,4.5,1516153346
422,1617,4.0,986173215
95,2105,4.5,1105401153
587,141,4.0,953138865
398,3186,4.0,1311207615
601,1207,4.0,1521467858
193,2959,3.0,1435857218
590,1247,4.0,1258421072
382,4447,3.5,1515172857
474,2870,3.0,983032841
599,2028,3.5,1498537662
448,81564,3.5,1324744251
66,1275,4.5,1099187092
217,2384,4.0,955943627
469,11,3.0,965425831
274,1196,4.5,1171409426
41,55820,5.0,1459368455
479,3081,2.0,1039360680
599,1129,4.5,1498539528
66,2139,4.0,1093747802
132,1784,2.5,1157921506
484,8917,4.0,1342297558
352,2340,4.5,1493673890
167,2791,4.0,1154723124
552,4161,2.0,1111473094
387,5891,3.0,1128151050
599,75416,1.5,1519365144
484,82852,4.0,1342369381
405,7013,4.5,1300894109
257,7,1.0,1141625546
330,5294,4.0,1288837247
475,44022,4.0,1498031118
474,556,3.0,1061160965
509,2193,2.5,1435992709
448,5915,5.0,1087150869
479,1958,4.0,1039362144
610,3967,4.5,1493845131
391,1193,5.0,1030945772
380,6979,3.0,1494804306
307,57368,3.0,1211305204
411,455,3.0,835533238
167,2797,3.0,1154723286
474,5404,4.0,1132423144
330,1923,5.0,1285905229
320,3745,3.5,1284250704
294,413,3.0,966596414
254,7361,4.5,1180446482
227,54286,4.5,1447209900
594,5909,0.5,1108950778
15,89745,2.0,1510572842
469,555,5.0,965333831
27,1588,2.0,962685470
64,7160,4.0,1161559732
160,485,0.5,1065984390
318,671,4.5,1413627620
161,2018,3.5,1176498704
479,3504,4.0,1039362880
597,1214,5.0,940420585
19,2694,2.0,965706839
496,7151,3.5,1415165842
349,590,4.0,834750598
301,4896,4.0,1211378854
405,2571,4.5,1295911712
64,4223,3.5,1161559740
170,457,3.0,840472801
260,47,4.5,1109408487
68,6323,2.5,1158533404
563,2052,4.0,1440800279
160,1375,2.0,971114356
594,1240,5.0,1109036906
169,8641,5.0,1092373285
599,6966,3.5,1498798079
553,2395,3.0,1219565387
319,137857,3.5,1461454255
465,1344,5.0,959895860
