,userId,itemId,rating,timestamp
86252,890,474,5,882403587
28178,332,597,5,887938486
97541,682,8,3,888521833
78306,463,1115,4,877385531
48184,13,692,4,882141659
77317,650,193,3,891382901
44330,627,83,3,879530071
52387,308,382,4,887739521
89935,16,33,2,877722001
27367,83,411,2,880307259
34427,85,664,4,879829562
75533,846,542,3,883950712
86677,885,72,1,885713631
96550,457,1221,4,882549438
43214,655,32,4,887426900
14277,7,212,1,891353051
72446,289,121,3,876789736
25864,325,186,4,891478578
59882,854,287,3,882813143
60043,747,301,1,888638335
65352,846,378,4,883948989
5447,345,1160,3,884994606
91917,772,294,4,877533625
39762,567,497,5,882425901
67812,543,160,3,874863803
18060,197,313,4,891409160
50395,401,257,2,891032563
9141,125,28,4,879454385
94468,855,166,4,879825578
68231,145,271,4,885557660
37716,535,421,4,879617701
69530,562,591,4,879196176
88238,907,123,4,880159442
69522,782,1528,2,891499577
57663,852,685,3,891036435
49806,537,294,1,886029083
13296,404,687,3,883790465
1764,262,121,3,879790536
81273,378,1092,3,880332683
7700,62,78,2,879376612
59012,416,699,5,893212895
2584,178,106,2,882824983
21551,418,331,3,891282521
36010,593,245,3,888872154
33507,201,334,4,884110927
90364,796,8,5,892690059
83657,836,210,4,885754058
69840,610,352,1,888702795
93755,844,684,3,877387933
90160,826,651,4,885690526
9545,13,752,1,886952569
61754,721,581,2,877141373
90658,913,100,3,880824823
13559,246,403,4,884922697
60929,881,671,3,876537512
32538,500,535,3,890010025
8249,76,333,3,879575966
67999,541,946,5,883874749
548,221,943,4,875246759
25514,249,588,3,879572256
62073,669,1,5,892549412
63126,642,1209,3,885606212
11710,267,578,3,878973153
90723,328,481,3,885048500
57139,796,278,4,892660323
2354,256,939,5,882164893
54050,506,582,3,874873423
35180,372,628,4,876869915
2481,99,597,4,885679210
72979,870,385,3,879714159
32512,394,233,3,881058062
87541,788,520,4,880868919
99236,339,217,3,891034254
23540,60,210,4,883326241
93232,870,235,3,885312790
45218,149,1295,3,883512813
98989,932,514,5,891249932
64259,200,230,5,884128400
35355,328,149,2,885048730
41314,663,411,3,889492877
86429,543,218,3,874864034
81605,906,742,3,879435278
72253,880,1151,3,880167454
26346,492,483,2,879969210
5641,201,454,2,884111830
8725,201,324,5,884110811
88677,95,194,5,879197603
86621,789,129,5,880332063
71097,481,498,5,885828619
49735,524,837,2,884637467
5964,110,332,3,886987287
27486,351,322,5,879481589
6705,5,422,4,875636767
39890,363,778,4,891495510
42962,666,202,5,880139493
40335,218,642,3,881288351
914,218,208,3,877488366
81516,391,228,2,877399486
6651,13,894,1,883670742
41311,498,222,3,881961877
61007,741,393,2,891040490
48909,693,631,3,875482826
8979,329,855,4,891656206
38308,429,95,3,882385012
22353,65,50,5,879217689
59845,630,7,4,885666571
48535,506,461,2,874873944
38168,31,1021,3,881548082
4736,286,432,3,878141681
11525,48,511,5,879434954
59013,775,331,4,891032923
78227,862,271,5,879302763
50031,119,1016,5,874775262
78165,840,640,3,891209242
57570,758,191,5,881975853
44824,625,191,3,891636079
86896,799,427,5,879254077
808,181,696,2,878962997
96660,860,663,3,885991101
43699,405,843,2,885549005
63736,886,208,3,876031764
51054,73,187,5,888625934
25027,118,223,5,875385386
49513,617,444,4,883789590
71659,474,284,4,887915645
13191,221,265,3,875246247
93604,216,147,4,880232787
26050,445,295,1,891199843
81281,504,664,3,887910718
79754,738,118,3,875351438
6537,354,463,4,891217575
13184,221,1012,4,875244475
95992,654,15,3,887863557
69857,643,121,4,891445741
11872,244,181,4,880604302
95406,142,134,5,888640356
67328,587,680,1,892871503
14493,399,744,3,882510147
21075,108,222,2,879879720
13681,405,789,1,885547268
56158,749,173,5,878847740
41276,606,31,4,880925199
15807,373,31,3,877100199
3151,188,191,3,875073128
94197,214,721,3,891635915
11657,275,102,3,875154718
69685,881,174,5,876537718
24097,102,665,1,888802319
9763,49,143,3,888067726
69898,782,935,2,891500150
45131,693,143,4,875484613
12407,299,285,5,877877847
58890,711,143,5,879993236
58280,706,331,5,880996945
88859,727,111,3,883709266
6208,340,1,5,884990988
67489,669,151,5,892549370
80045,921,121,5,879379736
66742,893,294,3,874827789
52176,344,562,2,886381985
45695,593,659,5,875671464
25509,321,64,3,879438607
63741,784,898,4,891387895
36977,414,258,5,884998953
94688,593,775,3,875672949
15887,40,294,4,889041671
88159,514,68,4,875463551
92570,934,703,4,891195437
22877,358,584,4,891269913
97977,933,174,4,874854745
44532,498,887,3,881953907
3788,152,716,5,884019001
80686,324,273,5,880575449
43396,665,1283,3,884292654
36332,249,257,3,879571715
32370,478,218,3,889396731
49743,260,333,4,890618198
81151,331,8,3,877196444
67493,276,397,1,874792601
69816,505,259,3,888631208
79048,312,1172,5,891699538
88605,393,392,4,889555225
87618,864,283,5,878179514
51691,495,95,3,888634315
91358,474,9,5,887916203
27263,533,1177,1,879192184
47539,1,178,5,878543541
65019,746,89,4,885075243
46428,291,94,2,875086354
36013,579,655,3,880952201
45978,539,127,3,879788046
97110,690,47,1,881179469
56785,378,207,4,880055002
36682,514,257,4,880209981
39193,458,1338,3,886395393
56544,178,66,4,882826868
16048,234,186,3,892078567
9424,113,327,5,875076987
13017,192,257,4,881367592
42820,546,100,3,885140706
91044,827,332,3,882204460
95589,848,479,5,887040302
94831,608,216,5,880403239
72910,447,200,3,878855963
50651,374,156,2,880395896
9736,268,139,2,875744744
84638,889,607,4,880179868
7672,69,689,3,882027284
1639,181,408,1,878962550
88103,900,478,2,877833923
38961,185,25,4,883525206
69640,699,1093,3,880696051
51708,695,313,2,888805836
78759,787,308,3,888979181
20606,89,875,3,879441160
20574,435,465,2,884132515
29803,543,79,4,877545356
54228,321,611,4,879439832
47382,711,25,4,876185920
65926,450,501,4,882371416
17145,437,655,4,881001945
97791,588,56,4,890024246
7932,363,316,3,891493918
93672,711,472,1,879991585
72169,625,174,4,891263589
58659,642,66,5,885603740
67100,487,802,4,884051006
32709,57,181,5,883697352
60195,823,71,3,878439008
82236,835,191,4,891033276
27850,16,200,5,877722736
22775,352,195,4,884289693
54500,606,747,4,880927468
74058,892,588,5,886607879
36781,491,900,5,891189761
67395,354,221,4,891216788
73179,697,284,5,882622581
99931,379,621,4,880525815
58210,146,345,4,891457538
61296,838,24,4,887064231
10670,151,732,4,879542775
74128,843,53,2,879443442
21986,330,357,4,876546439
58631,268,178,4,876518557
19421,449,282,3,879958953
12066,33,333,4,891964259
17743,230,485,5,880484370
49736,676,172,5,892686490
23468,454,173,2,888267028
39951,160,195,4,876859413
7362,42,925,4,881106113
34419,586,187,4,884058566
68468,643,273,3,891445287
47000,570,243,1,881262557
8648,13,467,5,882140588
93758,756,9,2,874828453
45478,370,423,4,879435369
52242,42,294,4,881105296
80760,398,427,4,875657734
90028,908,515,4,879722463
40418,95,485,5,888954129
94992,854,123,1,882812406
43975,528,298,4,888520849
91143,447,762,3,878855139
64346,875,268,4,876464755
19651,222,111,3,877563820
18092,295,1039,4,879517742
84529,293,223,4,888905990
81386,825,118,4,880756725
19747,158,124,4,880134261
77107,756,91,3,874830954
60898,57,930,2,883698039
42194,664,1090,1,876526739
55772,233,23,5,877665324
21371,176,246,5,886047994
37041,140,286,5,879013617
26180,227,321,3,881518363
69156,881,449,3,876539549
24359,474,76,4,887926573
81460,790,561,3,885158082
76416,796,414,3,892663044
24823,455,465,3,879112678
28678,399,747,5,882345053
91519,617,192,5,883788900
55385,632,432,3,879456910
45762,693,39,3,875482396
38721,422,665,5,879744143
25429,311,562,3,884365746
55463,798,384,2,875915279
97667,837,285,4,875722187
65910,843,800,4,879443482
51964,234,1330,3,892078343
25676,387,161,1,886483252
21878,329,892,2,891655614
92991,500,182,2,883873556
86696,893,11,4,874829753
83281,399,1,4,882340657
37086,455,281,3,879110281
33233,396,405,3,884646314
71367,279,385,4,875309351
29034,13,79,3,882139746
89301,781,56,3,879633919
79072,773,919,5,888538643
27389,533,526,2,879191265
26821,5,101,5,878844510
3836,1,70,3,875072895
87339,513,257,4,885062519
49912,500,509,4,883874216
19998,385,1021,5,879441572
44908,399,576,3,882350563
66626,587,334,3,892871171
1122,104,299,3,888442436
81026,748,271,3,879454302
54328,756,161,3,874831194
96754,499,56,4,885599182
78024,611,353,3,891636125
10579,378,197,3,880056423
48553,654,216,4,887864432
30160,409,175,4,881107251
19463,221,76,4,875246662
51435,561,217,3,885810858
87469,747,96,5,888639397
1752,90,821,3,891385843
84207,303,290,4,879483941
12088,5,417,3,875636830
97869,919,864,2,875288848
71971,327,1129,2,887745891
6003,58,850,5,884305150
49603,642,417,3,886568791
3154,262,91,3,879792713
99664,474,31,4,887926573
26764,476,1188,2,883364780
55286,712,220,5,874729682
44925,70,408,4,884152129
43834,588,174,3,890015323
96316,515,895,4,887659123
80288,916,71,3,880844897
53809,406,277,3,879540106
76849,113,299,5,875076986
77309,673,12,4,888787587
35876,188,877,2,875071361
35852,121,357,5,891388063
57598,843,615,3,879446215
611,269,234,1,891449406
41050,500,45,4,883874170
39792,595,369,3,886921977
1021,297,73,2,875239691
39692,448,902,4,891888779
36186,450,222,3,882395778
90891,886,15,3,876031869
90731,349,459,4,879465569
60056,158,1047,4,880134261
72164,504,216,4,887838450
37875,560,1171,3,879976807
78718,804,70,4,879443137
63988,798,79,4,875638627
43265,393,636,3,889729508
41669,184,664,3,889911712
81499,445,1534,1,891199749
43996,236,328,5,890117711
62541,435,571,2,884134047
46824,201,637,3,884112627
88232,745,1,2,880122809
76410,794,286,3,891034156
98066,846,633,3,883948534
78195,924,82,4,885458168
15340,187,433,4,879465242
57200,835,660,4,891033986
94555,911,655,5,892839719
86329,815,835,3,878694269
7727,328,331,4,885045085
65251,535,47,5,879618160
63375,379,644,5,880961648
57057,435,25,5,884132434
66970,868,417,1,877108087
68851,574,100,5,891279712
15578,39,306,3,891400342
82930,465,868,2,883532119
53658,753,515,5,891401712
86357,611,690,3,891636098
53272,374,50,3,880394367
54533,298,215,5,884182685
54787,688,329,5,884153606
4637,224,1442,3,888104281
31650,1,8,1,875072484
55338,678,282,3,879544952
77086,442,121,2,883390544
87655,894,117,3,880416219
39928,568,988,1,877906737
45035,656,347,4,892318488
15206,401,284,3,891032453
81637,925,563,2,884718204
43443,524,197,4,884637347
83162,807,503,3,892530004
81519,783,299,5,884326620
10469,313,657,4,891013830
59639,642,96,5,885842289
90089,72,106,4,880036185
85871,299,211,4,877880961
32147,548,147,5,891415540
37957,256,323,5,882150193
64125,758,185,4,881975182
92766,864,77,4,888891627
54964,586,23,2,884058674
44175,64,273,2,889739381
83552,749,748,3,878846384
78529,299,241,3,889502640
56334,747,99,5,888640524
27975,3,355,3,889237247
57490,682,234,3,888520705
51854,265,111,2,875320371
53663,508,1153,4,883768797
16815,405,30,1,885549544
14951,234,549,3,892335850
32672,3,339,3,889237141
79461,788,326,4,880867477
42439,588,318,4,890015435
39206,465,319,3,883529372
57293,151,956,4,879542567
502,264,294,3,886121516
61801,864,892,3,887686497
80629,568,427,4,877907720
74951,426,519,4,879444117
5710,92,595,3,886443534
40095,592,215,5,882956467
64034,648,219,4,884883578
3288,62,1118,3,879375537
17590,250,688,2,878089182
21815,151,69,4,879524368
80561,552,126,4,879221876
38004,325,628,3,891478772
48313,579,326,3,880951494
53434,798,719,1,875743196
89374,189,1154,3,893265380
68404,844,210,4,877386928
53299,305,478,3,886323275
64515,454,136,3,881959745
57762,821,275,5,874792369
38290,346,1228,4,875265825
94920,286,800,5,877534528
56461,119,506,5,886176779
15085,90,182,3,891383599
80213,393,411,2,887745501
2652,47,340,5,879439078
11486,13,345,4,884538366
60365,257,921,5,883982173
72924,716,136,5,879795790
29979,472,633,4,875981428
72079,713,269,4,888882040
50770,504,506,4,887910552
3214,26,257,3,891371596
66687,804,212,3,879445933
46837,653,458,2,878866475
41460,666,122,2,880313723
58085,452,58,3,875261666
30053,269,644,5,891447593
7351,320,1188,4,884749411
61749,601,238,2,876349897
6841,327,949,4,887819316
30887,400,323,4,885676582
32140,472,748,5,875977682
68597,870,69,4,875050603
97499,943,717,4,875502116
54411,358,855,3,891269464
16266,262,581,3,879794667
92467,862,45,4,879304721
98708,826,71,5,885690342
54054,663,31,4,889493628
35102,59,393,2,888205714
48202,747,108,4,888733415
63024,894,134,4,879897198
15878,345,1014,3,884994643
93951,896,809,2,887160771
29054,486,1589,3,879874515
67795,13,903,3,890704759
33252,406,498,5,879445378
64632,747,631,5,888638957
71965,717,888,5,884642133
79609,839,121,3,875752237
50796,738,226,3,875351299
26100,405,729,4,885545487
50798,379,372,4,880961807
31839,378,572,3,880333995
57019,666,134,5,880567695
72556,719,620,4,879359034
47978,350,435,5,882346900
28597,234,546,1,891227851
86010,234,615,5,892079722
53669,593,286,5,875660009
8730,379,69,4,880524754
86683,465,929,3,883530818
2758,187,116,5,879464978
51494,328,572,3,885049658
48072,451,1265,4,879012772
16778,10,199,4,877892050
53994,611,873,3,891636399
804,230,304,5,880484286
67354,620,313,5,889986477
51748,314,546,4,877886788
31091,232,750,3,885939690
37073,381,432,5,892696587
91698,109,50,5,880563331
60643,804,363,4,879446245
79560,537,431,4,886031678
89827,436,592,3,887770379
5551,184,1012,3,889907448
49219,524,558,4,884634533
88419,381,142,3,892697337
35727,422,288,3,875129640
98287,387,847,3,886480325
89307,271,315,4,885847170
27380,15,118,1,879456381
32366,328,97,3,885046174
26765,524,605,1,884637566
88513,938,222,5,891356479
75912,504,202,3,887909347
68139,357,1048,2,878951217
54015,798,480,3,875303765
26856,474,756,1,887915646
29449,498,32,4,881956363
5342,198,357,5,884207267
50316,665,185,4,884294200
60751,843,79,2,879445658
62330,271,48,4,885849087
51522,731,205,1,886187652
82546,760,776,5,875667247
30450,303,168,5,879467223
78482,523,197,5,883703048
42539,405,697,1,885545883
85700,699,546,3,879147769
89579,690,53,2,881180005
12471,279,654,5,875306552
88581,805,127,3,879971215
33295,551,355,4,892776041
75507,879,597,2,887761229
9364,232,181,4,880062330
86527,870,421,2,879539965
67123,831,316,3,891354338
68674,639,451,4,891239529
72906,831,748,2,891354297
59028,731,508,1,886186811
46203,552,282,3,879222133
6373,178,135,2,882826915
60223,353,301,3,891401992
47909,536,443,3,882360833
22830,152,1041,5,882477572
10811,145,302,4,879161553
8485,110,575,3,886989566
8069,119,188,4,874781742
14034,13,652,5,882141458
85593,548,250,5,891044304
87432,453,403,4,877562293
39990,409,481,3,881107602
24637,405,557,1,885549650
25756,308,19,3,887737383
53119,143,315,4,888407542
62005,450,483,3,882371826
4755,280,756,4,891701649
25237,5,229,2,875635947
40040,567,646,5,882427046
3908,256,756,4,882151167
58790,839,276,3,875751799
54896,711,724,5,879995461
49579,234,550,2,892334883
65496,798,821,5,875916505
26243,405,1588,1,885549789
10338,296,14,4,884196665
37245,553,99,5,879948508
99182,883,736,3,891696750
56856,518,125,5,876823645
20555,224,1058,3,888104219
64144,655,79,5,887429559
89218,881,105,3,876537285
70444,776,441,2,892920403
77631,694,163,4,875729982
22112,467,50,4,879532385
38336,184,1160,5,889907363
74259,893,144,4,874830101
57657,504,294,2,887912722
29800,286,212,1,877531830
4562,43,944,2,883956260
98167,455,523,4,879110946
51294,286,1074,4,889652912
30713,13,578,3,882397974
62346,630,310,3,885665975
77558,868,90,3,877109874
92964,758,566,4,881977488
75809,770,748,5,875971655
37533,579,100,4,880952201
91586,937,303,4,876762200
27179,268,89,4,876513897
60489,474,315,5,887914615
18644,85,317,3,882995577
80851,393,384,3,889729508
4513,182,293,3,885613152
33736,528,479,4,886101505
52730,328,133,5,885047018
30967,115,273,4,881169984
27741,59,423,5,888204465
13884,401,499,3,891033319
96454,877,86,4,882677827
78774,923,295,5,880387579
35452,303,170,5,879467574
9317,232,313,3,885939473
24612,7,98,4,891351002
83056,216,47,4,880244870
97974,805,210,3,881694693
906,144,742,4,888104122
49276,328,230,3,885048101
30004,144,117,4,888103969
33045,543,176,4,874865635
30914,474,495,4,887927728
2734,109,100,4,880563080
28978,399,195,2,882342669
13297,181,103,1,878962586
7576,191,332,2,891562090
87947,932,109,2,891251891
23113,151,118,3,879542588
92390,525,181,4,881085740
37627,518,120,3,876824218
17849,221,476,2,875244673
2040,314,95,5,877888168
38673,532,658,5,893119335
3231,291,572,3,874834944
16261,429,735,4,882387757
14573,102,94,2,892993545
71851,453,732,3,877561695
64819,671,68,3,884035892
24389,13,829,3,882398385
97369,821,993,4,874792570
44960,60,215,4,883327566
86640,492,275,2,879969210
98784,387,727,5,886484098
22549,271,118,3,885848132
75650,587,890,1,892871503
23491,303,575,4,879544219
79891,738,128,4,875351873
36082,536,189,5,882360143
97257,318,944,2,884497208
3530,75,147,3,884050134
81419,128,275,5,879967016
61280,551,1039,4,892777013
58562,712,60,1,874730520
24498,7,628,3,891352831
7067,194,1,4,879539127
12694,303,558,4,879467105
91933,883,989,5,891692168
13152,234,739,3,892335990
68243,846,721,4,883948719
65161,536,144,4,882359962
79713,782,289,3,891498436
43504,232,655,4,888549721
23323,467,264,2,879532296
55380,788,98,5,880868919
36816,546,56,5,885141332
52591,406,478,4,879445378
85613,790,739,4,885156686
20415,294,1079,2,889242624
5143,303,716,2,879467639
7972,60,633,4,883326995
50533,321,531,4,879440294
91688,286,1133,4,877534137
99365,655,649,3,888685989
63762,776,635,4,892920403
27585,487,679,2,883530724
89375,807,510,5,892529401
15872,399,230,3,882344512
35206,497,431,4,879310825
15518,339,509,4,891033140
10817,164,300,5,889401221
48046,332,96,5,887939051
79109,699,1328,4,879148051
68714,407,95,3,875045190
68668,92,111,3,875641135
65432,883,256,5,891692713
28519,481,596,4,885828773
2247,293,346,3,888904004
69028,804,237,4,879443709
33269,326,317,3,879875243
36319,233,432,3,877663383
72278,796,151,5,893218765
43860,345,255,4,884994156
2826,259,750,4,888630424
19160,437,696,3,880142991
5537,200,831,4,891825565
27658,234,381,3,892335739
80114,497,111,4,878759828
54627,702,300,3,885767461
5536,194,523,5,879521596
73123,397,58,5,885349202
92052,880,1012,4,880166827
10434,157,137,5,886889876
56009,707,792,4,886287107
10205,77,405,3,884733422
18765,158,204,4,880135001
74682,749,135,4,878848189
70405,291,717,3,874834388
48568,747,432,5,888640567
71681,588,553,4,890025864
52245,705,241,4,883428128
19598,82,519,4,878770028
292,189,520,5,893265380
70287,863,749,2,889289419
77013,789,742,3,880332400
36954,478,469,3,889395879
55884,766,230,3,891310444
54406,576,248,4,887169019
99779,633,159,4,875325093
34147,591,1099,5,891031203
55045,435,264,3,884130671
60995,784,321,3,891387249
54519,709,293,4,879847879
37120,511,872,5,890004728
74587,833,381,4,875134016
18087,271,70,5,885849164
49747,22,2,2,878887925
88174,561,596,2,885809958
87195,238,255,3,883576644
35940,452,419,4,887719030
83,276,54,3,874791025
43878,680,20,4,877075273
80656,653,693,1,880151651
25250,262,210,3,879792962
43865,552,1014,4,879222520
78256,267,1110,3,878973329
78611,653,728,2,880153568
2630,293,36,1,888908041
69408,650,482,3,891385775
30667,92,1028,2,876769174
18190,43,285,4,875975468
58196,640,22,4,874778479
99450,661,145,1,876035968
94390,327,260,1,887743705
