userId,itemId,rating,timestamp
537,11,3,886030937
339,217,3,891034254
537,265,3,886031473
406,705,4,879445935
432,763,5,889416570
655,516,2,887523581
423,1265,4,891394788
892,151,4,886609330
106,274,3,883876146
405,1027,1,885548048
538,143,3,877364003
86,326,3,879570423
896,238,3,887158165
184,724,4,889909672
853,330,1,879365091
235,483,5,889655204
582,124,4,882961082
908,133,5,879722603
815,204,4,878693871
542,744,2,886532676
647,742,4,876534275
293,53,3,888907891
500,386,3,883875610
429,1425,3,882387633
271,750,4,885844698
533,265,3,879191563
379,729,4,880961621
709,515,4,879846816
735,7,3,876698683
554,70,4,876369382
469,520,4,879523947
727,424,1,883713454
788,28,5,880868876
600,1228,2,888452490
882,180,4,879865307
392,340,5,891037437
332,313,5,887916125
900,183,3,877833781
804,603,5,879441937
406,22,3,882480671
239,432,5,889180041
436,26,3,887771146
206,1127,4,888180081
437,1142,4,880141696
504,452,2,887911974
654,15,3,887863557
709,227,2,879848551
501,129,4,883348036
10,211,5,877889130
899,265,4,884122087
575,79,5,878148199
761,291,3,876190770
405,1222,1,885548049
884,322,3,876857745
896,751,4,887235605
422,287,3,878199757
299,25,3,877878227
474,1009,4,887915722
374,423,3,880394484
294,307,3,889241466
553,527,3,879949290
586,431,3,884061343
405,388,4,885547558
373,480,3,877098643
222,183,4,878181535
378,53,3,880333695
393,731,3,889730227
22,732,4,878886710
533,480,4,879190670
468,70,3,875287535
897,176,5,879990492
409,527,4,881109175
92,658,3,875654353
796,488,2,892662400
282,340,3,879949394
450,237,5,887660650
91,181,5,891439243
311,392,5,884366067
119,316,4,890626706
407,250,4,890687564
269,13,4,891446662
807,28,4,892528918
396,406,2,884646468
62,164,5,879374946
655,1288,3,887523427
848,234,4,887037861
567,469,4,882426837
592,174,5,882955918
184,1136,4,889912890
664,96,3,878094973
773,92,4,888540041
87,208,5,879876403
653,425,2,880606619
610,203,4,888703749
62,20,4,879372696
899,403,3,884122844
305,469,2,886323757
14,70,1,879119692
803,683,1,880054885
105,327,4,889214406
178,763,4,882824253
588,12,5,890015324
682,412,1,888521907
354,242,5,891180399
342,160,3,874984365
879,282,4,887761865
583,519,5,879384338
151,962,1,879524394
474,313,4,887914615
320,433,4,884751730
619,181,4,885953778
936,19,5,886832092
43,250,2,875975383
666,430,4,880139614
448,258,4,891887440
62,174,4,879374916
734,198,1,891022734
815,419,3,878695490
230,427,5,880484501
181,1038,1,878962005
756,566,4,874830168
846,179,5,883948571
717,831,3,884642958
104,272,4,888441878
141,871,3,884585148
197,272,4,891409160
207,204,3,875506737
886,28,4,876031413
407,869,3,875548522
880,2,3,880167732
298,507,4,884182657
796,86,5,893047321
593,66,5,875671807
887,1283,5,881378896
833,98,3,875123359
875,169,5,876465025
541,676,3,883865063
543,792,4,877550535
707,256,4,880061024
57,64,5,883698431
378,735,4,880046229
246,588,4,884920998
774,501,1,888558019
606,144,4,880924664
13,621,4,882398934
774,91,1,888558018
110,88,4,886988967
935,120,3,884472942
159,1012,5,880557080
17,13,3,885272654
290,265,4,880475371
281,989,2,881200789
374,196,1,880395426
393,568,4,889554563
896,133,2,887159502
184,174,3,889908693
648,743,1,884367366
331,268,5,877196820
828,531,4,891036972
151,418,3,879525002
731,207,4,886182827
279,238,4,891208908
7,205,5,891351585
451,1393,2,879012812
814,448,3,885411030
112,937,4,884992801
346,1025,3,886273570
358,221,5,891269077
110,575,3,886989566
455,289,3,892230574
825,1047,3,880756934
186,977,3,879023273
346,92,4,886274124
184,1,4,889907652
864,98,5,888886946
312,228,3,891699040
13,793,5,882141841
846,566,5,883948874
804,118,4,879443900
936,248,4,886833006
766,8,5,891309329
846,396,5,883949508
865,845,1,880144123
452,490,4,875261350
75,508,4,884050102
460,1251,3,882912285
500,58,3,883873720
463,880,4,890452525
804,444,4,879444743
843,50,3,879444670
943,831,2,875502283
378,328,3,892382903
862,969,5,879304410
866,302,2,891220955
429,137,5,882387731
821,484,5,874793898
290,566,3,880474388
457,304,4,882392853
660,710,3,891199942
39,339,3,891400609
346,431,5,874950616
551,770,2,892778244
200,7,4,876042451
282,305,4,879949347
452,199,5,885816768
880,461,4,880175666
846,294,3,883946477
542,132,3,886532620
730,875,2,880310201
835,131,5,891033560
401,651,4,891032919
592,1014,4,882609009
773,958,4,888538908
648,205,3,884628607
881,112,2,876536978
605,827,3,879429729
174,396,1,886515104
637,1060,2,882904148
222,318,5,878181934
436,66,5,887770457
524,89,5,884634533
473,116,5,878157544
416,237,3,876697330
591,238,5,891031228
504,245,4,887831274
207,716,3,875508783
308,66,4,887740788
642,237,5,885603870
269,582,4,891447234
276,1471,2,877934947
200,410,3,876042204
927,11,5,879183303
661,97,4,888299980
99,433,4,886780105
437,1090,1,880143092
454,939,2,888267386
313,385,4,891015296
160,671,5,876859778
385,482,3,879441728
291,64,5,874867994
833,663,3,875134317
301,174,5,882075827
301,1028,5,882074801
864,729,4,888889035
16,28,5,877727122
64,403,4,889739953
85,357,4,879454045
760,181,3,875666268
122,661,4,879270327
99,748,4,885678436
327,684,4,887820293
380,318,4,885478624
554,14,4,876550182
313,322,3,891014313
647,705,4,876530628
738,82,5,892844079
589,332,4,883352536
497,562,2,879310941
882,173,5,879867980
807,136,5,892529185
664,509,4,876523654
334,285,4,891544707
764,294,3,876233213
463,870,2,877385615
363,128,5,891495371
363,68,2,891495809
221,268,5,876502910
616,346,3,891224558
642,29,5,886454812
201,1224,2,884140891
324,293,4,880575714
871,237,3,888193386
476,211,5,883365019
62,191,5,879373613
43,15,5,875975546
655,887,3,887650979
308,473,3,887739951
146,258,4,891457714
537,844,4,886029692
406,430,4,879445430
326,317,3,879875243
713,342,3,888882179
606,249,3,880922503
584,108,3,885774575
853,245,3,879365091
1,34,2,878542869
533,514,3,879190670
263,486,4,891299148
768,845,2,880135875
868,423,2,877107373
446,748,2,879787149
835,1063,4,891034285
661,357,4,876014469
56,655,4,892676996
433,246,4,880585885
707,766,3,886287051
728,285,4,879443446
571,496,3,883354886
738,655,3,875350456
896,518,3,887159234
271,328,2,885844746
246,1,4,884920918
533,866,2,887032297
783,346,5,884326424
847,222,5,878775470
798,1544,3,875638925
751,99,4,889134483
806,192,4,882387798
938,597,3,891356679
875,479,4,876466687
805,1170,5,881700749
639,137,3,891239271
113,273,4,875935609
943,201,5,888639351
659,356,3,891385012
877,185,4,882678387
807,1084,4,892529519
625,428,5,891953755
284,272,5,885328727
48,528,5,879434954
14,530,5,890881433
932,212,4,891249109
158,797,3,880134701
218,203,4,881288620
826,62,4,885690790
399,754,3,882340242
423,125,2,891395547
583,83,4,879384338
562,806,1,879195289
601,763,5,876348035
387,429,3,886484065
754,676,3,879451517
389,196,3,880087516
321,480,4,879440109
151,805,4,879542567
568,1125,4,877907281
181,20,1,878962919
497,545,3,879363233
655,1068,3,891585417
642,597,4,885607065
632,7,3,879456955
747,409,1,888733595
26,683,3,891350372
331,479,2,877196504
456,544,3,881372114
43,321,3,875975061
789,288,3,880331942
833,1071,3,875134150
241,346,3,887249482
276,355,3,887601451
310,116,5,879436104
608,268,4,880402983
534,597,5,877808175
768,111,3,880136139
316,289,2,880853219
624,137,4,879792623
375,443,4,886622024
503,216,5,880383357
490,93,4,875427993
271,58,3,885849325
650,432,4,891386830
854,118,2,882813219
267,324,3,878970114
339,126,4,891032121
796,28,3,892662523
908,79,4,879722850
82,289,1,884713642
256,452,4,882164999
7,492,5,891352010
699,328,2,885775345
320,1011,3,884748978
152,763,5,884018370
682,237,3,888517324
259,286,4,874724727
83,720,4,880308578
7,463,4,891353192
774,523,2,888555964
619,302,4,885953600
7,91,3,891353860
607,56,5,883880155
330,205,3,876546105
145,890,2,885557505
161,898,3,891170191
899,367,4,884122450
308,382,4,887739521
452,259,2,888494119
632,523,3,879458900
624,125,3,879793093
254,343,2,886470904
271,88,4,885849087
851,841,3,875730757
450,4,3,882373865
937,100,3,876769080
326,173,5,879874989
450,1518,4,887138957
134,302,2,891732150
703,259,1,875242336
640,357,5,874778274
478,427,4,889388633
757,121,2,888444635
7,90,3,891352984
514,181,4,875463494
50,325,1,877052400
216,1161,4,881432609
160,237,3,876768609
181,866,1,878963037
560,847,4,879976449
90,126,2,891384611
719,237,2,877917981
95,417,3,888956158
867,176,3,880079094
489,338,3,891448200
495,139,2,888636810
868,214,3,877106470
385,461,4,879441942
629,273,2,880117001
8,685,4,879362423
529,294,4,882535466
524,1456,3,884635031
410,347,1,888626538
374,1322,3,880394000
494,924,4,879541475
524,497,2,884637467
269,521,4,891448048
727,73,4,883713048
399,455,4,882340924
342,144,5,875319912
457,597,3,882393908
347,385,4,881654101
709,68,5,879848551
334,710,3,891548295
918,640,3,891988163
539,963,4,879788533
712,140,4,874957140
373,1066,4,877106233
439,1600,5,882893291
665,294,2,884289922
654,568,4,887864868
455,531,3,879111291
432,678,4,889416570
864,1284,3,888891900
450,934,3,882471362
389,152,4,880087647
334,246,4,891544952
346,250,3,886274255
373,173,5,877098751
406,479,4,879445771
246,919,4,884920949
174,118,2,886434186
38,637,2,892434452
921,122,2,879380433
932,967,4,891251331
345,559,1,884901497
267,65,4,878972071
929,28,4,879640084
763,50,4,878914968
42,385,5,881108147
267,121,3,878970681
383,203,5,891193242
24,294,3,875246037
308,605,4,887740603
407,50,4,875045268
608,150,3,880406299
523,935,5,883700186
821,294,4,874792194
268,449,2,875744357
655,1600,3,888474286
116,993,2,876453376
870,185,4,875050672
460,20,4,882912469
128,54,2,879968415
863,1431,4,889289618
666,282,3,880313482
342,657,5,874984207
922,1079,1,891455277
773,239,4,888539512
80,64,5,887401475
207,144,3,875509434
750,338,3,879445961
543,742,3,874861699
524,792,4,884636519
435,331,5,884130671
23,102,3,874785957
758,14,5,883287566
275,181,4,876197615
89,321,4,879441049
664,483,4,878091463
894,107,3,880993709
548,978,2,891416122
872,748,3,888478942
154,175,5,879138784
279,66,2,882146492
691,1172,5,875543191
671,177,4,884035775
712,174,5,874729995
535,609,4,879618019
344,928,2,884900409
805,175,5,881697229
727,71,3,883711069
533,322,4,879193106
520,302,3,885170330
109,472,2,880571715
796,486,5,892676072
538,69,5,877107340
918,709,4,891986820
117,11,5,881011824
870,697,4,875050603
746,174,5,885075243
903,1008,3,891031505
24,176,5,875323595
885,300,4,885712224
242,291,3,879740593
844,13,3,877381708
198,923,3,884207946
59,432,4,888204802
407,395,1,876348957
64,203,4,889737851
851,1291,2,875730979
325,640,3,891478376
221,386,3,875246662
193,69,5,889125287
393,737,2,889730261
527,423,3,879456248
405,95,3,885548785
62,188,3,879373638
630,7,4,885666571
337,742,5,875184353
63,262,4,875746917
849,427,4,879695317
81,273,4,876533710
328,649,3,885047417
933,144,4,874854932
117,121,4,880126038
345,93,4,884991191
435,1151,1,884134019
886,433,2,876032165
144,117,4,888103969
826,231,3,885690713
198,197,4,884208200
68,1089,1,876974484
122,724,4,879270677
134,678,4,891732271
95,199,5,880570964
894,883,3,880415885
54,298,4,892681300
838,82,4,887066783
55,257,3,878176084
704,289,3,891396881
758,471,3,881975472
84,79,4,883453520
853,332,3,879364822
880,381,4,880174808
913,1240,2,881037004
90,713,4,891385466
250,340,4,883263374
354,311,5,891180445
567,124,4,882426812
774,554,1,888557556
848,433,3,887043180
77,833,1,884733284
455,744,3,879109881
772,312,4,889028941
659,526,5,891332224
533,792,3,879190771
765,275,4,880346768
504,585,2,887909864
286,147,5,876522114
733,14,5,879535368
62,91,4,879375196
417,211,4,880949907
305,168,4,886323115
627,227,3,879531352
643,216,4,891448136
821,100,2,874792285
48,357,5,879434653
894,1,4,880416286
271,411,1,885848062
560,151,3,879976542
393,1016,5,887744688
806,161,3,882388328
537,778,3,886031106
619,161,4,885954133
62,710,3,879375453
297,11,4,875240015
698,222,4,886366611
7,28,5,891352341
422,137,5,875129882
487,596,5,883441956
64,229,4,889739490
620,969,4,889988037
852,685,3,891036435
145,106,4,875270655
316,435,2,880854337
790,108,3,884462415
234,124,4,891227689
913,185,4,881367173
454,237,4,881960361
262,153,3,879793346
734,487,4,891025498
849,121,5,879695086
457,20,5,882393967
338,990,4,879437607
378,694,3,880055101
158,82,5,880134398
805,708,3,881699661
296,515,5,884196555
724,538,2,883757537
751,11,1,889133177
158,128,2,880134296
369,346,4,889427890
871,895,3,888192689
318,197,5,884496030
312,134,5,891698764
867,68,4,880079020
466,2,1,890284819
457,673,4,882397829
324,748,5,880575108
721,301,4,877136358
394,181,4,880886796
312,52,5,891699399
16,240,4,877724603
613,12,5,891227299
932,218,3,891250915
872,717,4,888479582
561,210,3,885809146
660,431,4,891200658
723,9,3,880498912
56,391,3,892910950
49,179,5,888066446
663,748,2,889492019
388,310,5,886438540
806,82,4,882389179
325,105,3,891480175
339,719,3,891036753
657,294,5,884238247
296,194,5,884197193
301,15,4,882074460
588,384,1,890032013
405,1253,1,885548671
160,59,4,876858346
56,1090,3,892683641
457,215,4,882398002
24,127,5,875323879
590,14,5,879438852
332,326,5,892484951
178,143,4,882827574
232,493,4,888549622
94,566,2,891721815
453,144,4,877554443
394,63,4,881059464
196,238,4,881251820
788,662,4,880871359
597,763,4,875340191
342,818,4,875318488
393,90,2,889729938
727,550,4,883712519
502,539,3,883701980
23,694,4,884550049
715,976,1,875962339
537,848,3,886030552
187,1065,4,879465717
437,204,5,880141528
648,176,4,884367538
524,836,2,884637409
374,100,5,880392873
548,898,1,891043509
405,195,5,885544881
269,268,5,891446132
26,628,3,891372429
339,739,3,891036058
200,177,4,884129656
399,1393,3,882340421
573,479,4,885844051
59,100,5,888202899
561,652,5,885809312
833,384,3,875134724
715,68,4,875963486
416,64,5,893212929
913,143,5,881725761
758,95,3,881977057
92,78,3,876175191
721,1221,3,877139637
781,523,5,879634038
693,632,5,875482626
130,538,5,884623983
312,372,3,891699568
821,509,5,874793574
311,515,4,884365485
62,1132,2,879373404
119,282,5,874775136
916,28,4,880844861
101,237,5,877137015
807,204,4,892528954
399,1217,4,882350282
521,550,3,885253844
838,311,4,887060659
493,61,4,884131263
659,1044,4,891386071
22,226,4,878888145
921,181,5,879379562
704,185,4,891398702
450,71,3,882377358
634,274,3,876170992
498,98,4,881957681
314,540,3,877890407
936,1226,3,886833148
524,815,3,884627519
305,1411,3,886324865
358,638,3,891269584
95,507,4,880571226
539,258,4,879787770
214,693,3,891544414
627,568,2,879531301
500,584,1,883874528
31,321,4,881547746
385,940,3,879447089
621,542,2,874965093
235,66,2,889655266
393,243,4,887742916
654,1048,3,887864050
393,789,1,887746015
59,611,3,888204309
591,1111,4,891031603
796,573,4,893218521
178,62,4,882827083
671,1303,3,884036365
276,21,3,874787195
378,932,2,880056930
712,553,5,874729850
478,182,5,889389014
588,118,3,890026210
90,286,5,891382267
852,506,4,891037917
234,792,4,892336165
43,1023,3,875975323
883,83,3,891693200
234,1460,3,892335460
782,1643,2,891499321
629,300,4,880115923
63,258,3,875746809
577,471,3,880471640
479,528,4,879461060
308,285,5,887736622
316,199,3,880853598
90,179,5,891385389
741,423,3,891018339
426,418,3,879444871
406,276,4,879539824
17,919,4,885272696
21,53,4,874951820
181,1334,1,878962240
716,105,2,879794450
294,123,4,877819634
239,518,3,889180949
747,210,4,888639272
659,82,4,891384499
633,56,2,875326491
640,66,4,874778345
458,317,5,886397155
425,540,2,878738486
450,434,3,882372027
537,468,2,886032029
269,1011,4,891446246
833,108,2,875036102
665,194,3,884294671
795,238,3,881266197
655,219,2,890497653
70,143,5,884149431
375,761,3,886622131
793,742,3,875104648
325,272,3,891477537
543,265,4,877545356
932,100,5,891249586
592,686,5,882956387
393,317,4,889554707
372,201,2,876869387
442,546,3,883390574
145,789,4,875272132
379,1,4,883156176
463,1115,4,877385531
669,222,3,892549434
95,843,4,880572448
33,879,3,891964230
365,287,4,891304301
85,316,3,893110061
582,405,3,882962133
217,174,3,889069684
903,211,5,891033808
271,951,2,885849606
194,180,3,879521657
43,82,4,883955498
357,713,5,878951576
174,768,1,886515569
301,503,3,882078228
394,90,3,880889528
407,97,4,875116167
627,281,3,879531504
312,507,5,891698300
435,786,4,884133657
244,158,3,880608904
606,1016,3,887062032
863,264,3,889289385
763,133,3,878923609
201,789,3,884112840
578,245,3,887229523
347,1291,1,881653340
846,433,4,883948457
889,455,4,880177647
429,640,3,882386533
586,1042,4,884065773
679,8,2,884486856
648,105,3,882212560
371,452,2,880435634
790,229,3,885156686
608,218,4,880406862
152,274,5,880149166
104,311,1,888442112
633,143,4,877211134
23,451,2,874787256
222,106,2,883816184
254,1443,4,887347382
864,685,4,888891900
447,183,5,878856394
313,670,3,891029877
298,432,4,884183307
406,14,4,879539855
756,135,2,874827884
312,483,5,891699156
801,271,5,890332929
608,321,2,880402633
537,150,3,886029974
496,625,4,876067306
5,234,2,875720692
850,181,5,883195419
454,357,3,881959844
342,124,4,875318267
130,84,4,876252497
141,286,4,884584247
214,121,4,891543632
178,179,2,882828320
538,527,3,877364067
886,2,4,876033368
674,597,3,887763150
295,1135,4,879518696
790,959,3,885156686
596,895,3,883539049
10,463,4,877889186
881,527,3,876537900
883,634,3,891692874
430,253,1,877225484
604,164,4,883668175
7,384,3,891353710
608,865,4,880403537
727,849,2,883713348
804,318,5,879441450
860,327,3,880829225
930,14,4,879535392
798,243,4,875295566
766,185,4,891310038
59,963,5,888204757
374,572,2,880938255
911,482,4,892838864
272,48,4,879455143
102,332,3,883277920
456,175,3,881372946
864,77,4,888891627
620,859,4,889987657
6,492,5,883601089
435,250,4,884134290
712,79,4,874729850
542,864,3,886533112
75,472,4,884050733
932,179,5,891249239
766,484,4,891309391
881,596,3,876536241
745,531,3,880123517
660,444,2,891201948
838,72,4,887067162
516,660,5,891290593
474,705,3,887924619
639,70,3,891239862
705,546,3,883427377
451,1022,4,879012858
774,520,3,888556398
629,64,5,880117513
568,224,4,877907236
416,203,3,886316596
388,596,4,886436661
467,1012,3,879532534
880,148,2,880167030
501,1007,4,883995203
708,222,5,892719172
16,942,4,877719863
93,476,4,888705879
256,739,5,882165135
286,749,3,889651060
904,535,3,879735404
