,userId,itemId,rating,timestamp
14165,130,184,4,875801695
40444,378,180,3,880045822
14984,187,191,5,879465566
2300,189,203,3,893265921
26554,453,100,5,877552612
88334,642,1425,2,885606024
86287,846,141,4,883948948
75977,447,235,2,878854605
98563,807,431,4,892528062
93881,846,568,4,883948571
21189,469,855,4,879524302
7545,347,168,5,881653798
85625,258,326,5,885701024
21582,407,2,4,875553509
38535,144,70,4,888105587
51062,506,435,5,874873744
84756,727,94,4,883713257
84022,550,1089,3,883425485
68520,880,92,4,880167778
8339,180,216,5,877128388
62312,527,603,4,879456078
12724,323,508,4,878739643
96032,934,657,3,891191027
43719,58,199,4,891611501
38139,111,258,4,891679692
29723,2,287,3,888551235
90650,486,281,3,879874629
32764,584,258,4,885774483
22330,213,685,3,878870987
24393,92,240,2,875640189
88479,247,100,3,893081395
51262,447,123,3,878854459
58753,283,412,5,879297526
32134,521,173,4,884477896
80919,453,282,4,877561382
15397,273,303,4,891293048
71512,16,732,5,877726944
68270,435,179,5,884131085
97689,886,53,1,876032422
12358,313,228,3,891016986
84697,795,567,2,883253903
58317,710,223,4,882063766
79106,500,409,4,883865985
47493,426,631,3,879442006
86506,913,604,2,882201336
16349,8,188,5,879362356
83915,467,1059,4,879532693
46631,613,127,4,891227204
20632,116,1013,3,876453222
73718,405,26,3,885545552
24135,312,174,5,891698224
88227,935,286,5,884471835
23727,484,651,5,891194910
61298,748,69,4,879454849
21393,423,1011,3,891395547
76718,286,81,3,889652601
39168,559,427,4,891034095
74376,618,121,4,891308913
32468,385,18,5,884915008
48333,405,441,1,885548435
25521,191,900,4,891560481
98453,655,1143,3,887425458
57034,226,275,3,883889764
83034,715,480,5,875963387
5134,328,431,2,885047822
62833,682,946,4,888523155
8550,264,25,4,886124197
39345,311,700,3,884365852
85907,830,173,4,891464148
8447,339,589,5,891032221
66378,762,173,5,878719533
69168,453,99,3,888205588
99446,905,458,4,884984382
52987,727,765,2,883712780
61193,861,949,4,881274937
39098,348,123,5,886523361
17436,102,502,3,888803738
8492,101,1034,2,877136686
29457,13,712,4,882141872
16072,181,1377,1,878962496
5210,59,385,4,888205659
72280,776,432,1,891628977
88358,924,178,5,885457922
50137,758,892,2,883190434
84256,563,321,5,880506197
23293,207,137,3,877821612
32814,504,210,4,887832643
24258,450,689,3,882216026
61643,292,115,4,881104194
19204,119,1160,5,887038711
24035,75,477,4,884050102
76926,668,137,3,881605093
94073,651,322,3,880126632
87665,407,443,3,876341493
28944,368,217,5,889783562
34035,321,382,3,879440245
18060,197,313,4,891409160
77950,499,165,5,885598961
63991,201,1056,2,884113592
32612,450,311,4,885945425
78813,889,93,3,880177219
49055,7,452,5,891353860
82859,715,268,4,875961674
11141,163,234,3,891220137
69188,541,63,3,883866049
29360,405,796,3,885547447
79432,543,249,2,888209667
37884,523,189,5,883701800
56928,531,890,1,887049341
39344,524,469,4,884636416
17088,94,421,4,891721414
24036,119,1034,3,874775980
91058,401,482,4,891033343
24370,392,1012,4,891038184
69668,565,707,5,891037453
59609,847,434,3,878941520
17411,432,50,5,889416012
80491,840,154,3,891204564
63162,663,1051,3,889493118
86541,877,56,5,882678483
27099,52,588,4,882922927
15482,301,419,3,882076072
98795,648,39,3,884882742
69474,474,468,4,887926999
79709,532,426,5,888635197
22100,407,1230,2,876342822
35750,474,175,4,887925497
5256,324,597,4,880575493
2952,58,960,4,884305004
77074,880,2,3,880167732
76480,521,833,2,884476869
26549,85,197,5,879455197
37556,374,247,1,880936522
69004,916,655,3,880844350
76609,880,55,3,880167778
14949,90,517,3,891384789
78049,805,123,4,881695723
59116,658,1101,4,875147995
49973,750,331,4,879446114
65457,506,742,5,878044851
79817,749,1185,4,878849375
57862,798,367,3,875743434
50079,504,196,4,887838935
79585,889,249,3,880177266
99391,748,199,4,879455454
88554,747,63,3,888733510
15056,254,140,4,887347350
8941,375,583,2,886622131
25400,316,185,2,880853548
16929,151,153,3,879524326
47454,343,7,5,876402941
42554,521,235,3,884476221
8686,291,155,3,875087371
75391,709,232,5,879848590
8617,91,435,4,891439353
95683,714,369,3,892777581
64645,847,176,3,878941398
10949,234,945,3,892334189
1221,308,174,4,887736696
35395,536,724,4,882359988
86546,634,1197,4,875729106
51471,758,153,5,881976377
83687,886,544,4,876031850
76661,933,405,3,874939157
20454,437,485,4,880140854
91989,881,712,3,876539156
57718,643,824,3,891449681
77510,496,168,3,876065324
20797,393,842,4,889729212
47226,705,50,4,883427012
62528,846,317,3,883947778
43071,171,354,3,891034606
31631,406,234,4,879792863
6330,222,829,3,877563934
14411,416,356,5,893213019
62746,564,1016,2,888730699
78036,177,327,3,880130467
4511,318,357,4,884496069
91437,932,134,4,891250169
9408,159,678,5,880485530
74768,577,546,3,880470483
97052,861,213,5,881274759
90691,493,959,2,884131263
27038,345,223,5,884902317
65639,676,270,4,892685489
89835,828,748,2,891035438
50847,201,200,5,884112537
24086,387,790,1,886482969
49398,551,747,3,892783025
70896,484,183,4,891195323
29869,551,13,1,892783411
74360,894,1010,4,880993662
19218,167,719,1,892738341
52554,608,480,3,880405165
21096,125,211,3,879455184
695,90,25,5,891384789
51041,58,169,4,884304936
51583,648,1176,1,884628278
63340,677,678,4,889399113
1738,73,56,4,888626041
49368,537,495,2,886031678
61101,757,450,2,888467205
86221,804,290,4,879443795
67809,210,163,3,887730407
90550,63,294,2,875747047
89001,903,12,5,891033334
65374,514,95,4,875309350
28644,450,607,5,887135753
90831,790,568,3,885157087
37577,572,1137,3,879449708
89990,816,264,4,891711495
43275,441,294,4,891035211
51008,665,191,3,884293475
9887,246,1,4,884920918
36305,532,121,4,888636374
98931,901,237,3,877126757
11687,378,1028,2,880044726
88224,625,135,5,891999874
37802,463,151,4,877385341
46401,488,96,3,891294014
26743,176,25,3,886048188
20086,231,289,4,888605273
58355,839,281,3,875752456
20682,383,237,4,891192836
9659,299,1039,4,878191779
70989,702,222,5,885767775
62557,716,265,5,879797414
98898,62,64,4,879373638
7142,283,627,4,879297966
58797,344,26,3,884901561
61290,711,676,5,876185812
64861,181,598,1,878962623
4916,13,856,5,886303171
89602,666,707,5,880314103
11276,186,225,4,879024148
57404,806,172,3,882387373
61870,666,222,3,880313423
52144,532,676,5,892521554
26940,504,404,4,887910370
84186,711,71,3,879994581
66293,886,172,5,876031527
92173,545,386,2,884134780
35347,186,880,3,891718700
12035,7,139,3,891354729
61864,738,229,3,875351906
81364,870,514,5,875050637
99881,669,479,5,891260806
66867,727,398,2,883713714
8782,13,443,4,882140588
31948,425,144,4,878738335
13482,409,1242,2,881106087
78876,586,50,4,884057387
51402,408,294,5,889680045
54753,97,186,3,884239574
87603,833,223,4,875038888
76511,504,225,4,887832207
19648,243,1281,5,879989217
8295,180,69,4,877355568
5707,276,786,3,874791694
28649,130,79,5,875217392
25238,486,287,4,879875279
77126,886,1048,4,876032840
86884,934,154,3,891191401
36643,327,202,4,887822400
46655,486,1086,3,879874482
28427,442,1183,3,883390674
8317,232,315,5,888364663
14228,342,724,1,875320297
19375,366,854,5,888857750
26213,128,655,3,879969064
56336,814,185,3,885411030
45844,496,1286,2,876065382
44160,481,100,4,885828426
63939,479,66,3,879462103
27047,339,709,5,891032982
64543,826,56,5,885690525
93186,399,366,3,882345271
6403,87,629,4,879877006
87,42,403,3,881108684
36514,110,1210,3,886989191
68949,796,949,4,893047460
14813,126,682,1,887855034
44259,158,1016,3,880132701
68479,868,455,5,877103410
49638,629,87,5,880117635
69900,806,461,4,882388706
57958,836,880,4,885753506
46443,617,631,2,883789212
50143,503,452,1,879454950
61190,864,775,1,888891473
95082,271,466,4,885849490
80878,836,292,5,885753475
96477,711,91,4,879994413
20166,139,1176,4,879538080
1463,161,898,3,891170191
89398,851,824,4,874767550
30349,269,428,5,891448980
47399,666,191,4,880139090
75,241,690,2,887249482
64592,332,255,4,887938330
25584,194,736,2,879548122
82506,682,241,4,888522541
9105,23,405,4,874784638
16117,249,212,4,879572890
25620,244,732,1,880604148
9162,152,241,4,884035579
11681,181,1009,1,878963276
58746,863,264,3,889289385
91340,642,660,3,886132089
32204,332,679,5,887939021
48096,643,501,4,891448062
77230,798,110,4,875914458
76874,764,255,4,876244181
15969,354,664,5,891217717
59250,276,1000,2,877935262
84626,836,286,3,885753435
64556,495,179,5,888632470
69901,392,513,5,891039049
35606,401,481,3,891033014
76070,666,657,4,880139642
85437,428,245,5,885943713
49333,555,121,3,879962551
97661,18,127,5,880129668
93697,394,720,2,881058146
44075,111,354,4,891679692
2771,311,662,4,884365018
56767,271,210,4,885848447
86167,655,1195,3,887693376
80040,886,1119,4,876032553
11550,387,183,4,886480206
41080,518,1011,4,876823645
26064,327,1007,4,887745272
67606,778,367,5,890802895
1272,214,137,4,891543227
95535,658,55,4,875148059
30144,368,569,3,889783586
28971,410,886,2,888627018
37209,627,210,3,879531248
4088,320,456,3,884748904
66269,116,343,2,881246552
347,303,134,5,879467959
8751,130,959,4,876251865
22782,243,1,4,879987239
9683,387,218,3,886481687
45514,396,237,4,884646092
93192,557,739,3,881179539
18387,93,477,5,888705053
89266,301,755,4,882078308
9423,159,286,1,880485233
19931,397,705,5,885350045
2309,186,281,4,879023390
23994,61,258,4,891206125
82933,774,180,5,888556634
60182,677,245,5,885191403
62258,848,234,4,887037861
28814,30,304,4,875988548
42356,350,195,5,882347832
91410,303,259,3,879466116
24462,180,380,5,877127796
8558,142,350,4,888639882
46555,429,141,3,882386966
44779,561,212,3,885809025
47868,321,182,3,879439679
83121,84,408,5,883450553
66501,256,841,2,882163857
57770,405,288,5,885544635
90166,823,143,4,878438024
84926,899,1101,5,884122112
37392,472,550,5,875983066
21445,455,56,5,879110844
29503,521,161,2,885254116
9035,314,1054,1,877886944
42871,660,402,3,891201380
67301,933,447,2,874854678
12942,293,414,4,888906576
84982,711,214,4,879993871
98462,842,272,4,891217834
46838,293,265,3,888906193
22476,377,7,4,891299010
70050,886,506,4,876032308
41276,606,31,4,880925199
26112,328,70,4,885047252
49806,537,294,1,886029083
46890,23,194,4,874786016
22724,463,100,4,877385237
67582,889,755,3,880182017
13575,1,254,1,878541392
42072,435,117,3,884131356
21201,347,820,2,881653340
81561,643,67,4,891449476
49232,82,546,3,876311423
8619,204,191,4,892513906
63777,804,181,5,879440947
39696,213,192,5,878955474
13741,409,288,1,881104647
60691,655,591,3,887426237
73041,761,275,4,876190130
31021,401,83,4,891033122
5019,320,11,4,884749255
8688,201,285,4,884114471
89915,840,181,3,891204056
72156,276,12,5,874787407
29058,193,1,4,890859954
21184,10,211,5,877889130
50454,774,1419,1,888557409
56602,828,171,3,891036568
9996,178,195,4,882826944
99715,496,660,3,876067108
23751,447,183,5,878856394
39077,592,168,5,882955825
79097,924,504,5,885458009
32072,95,705,5,880570964
11236,398,514,4,875658794
44384,385,1069,4,879442235
80431,498,7,3,881954741
64080,201,733,3,884140522
21210,406,735,3,884630554
5052,275,191,4,880314797
15610,356,300,3,891405978
65536,561,3,3,885810390
50671,145,859,3,882182763
73639,389,603,5,880086943
76702,847,1137,5,878775404
66519,919,19,4,875288681
71407,269,17,2,891449670
14277,7,212,1,891353051
7301,114,157,2,881260611
24344,459,282,3,879562995
69875,527,187,5,879455999
27585,487,679,2,883530724
2439,217,22,5,889069741
49712,437,87,3,880140891
7302,184,52,4,889910034
53631,538,153,4,877106976
27555,397,22,4,885349476
26087,145,789,4,875272132
37866,342,656,5,875319151
83233,761,1152,2,876190623
30967,115,273,4,881169984
70517,474,748,3,887914979
22262,409,97,5,881109216
29650,299,811,4,877880794
8925,381,582,5,892696045
23369,452,792,5,887890364
18670,307,214,5,879283091
44193,291,597,3,874833857
7911,299,127,5,877877434
34242,416,313,5,893214226
16231,345,25,3,884991384
51181,13,873,1,881515565
25239,456,484,4,881373983
48027,716,1039,5,879796808
16426,359,270,4,886453467
38295,450,714,4,882472144
53684,658,603,4,875147994
69140,641,338,3,879369958
94961,814,7,4,885411073
36470,627,179,5,879530536
8169,161,127,3,891171698
12584,396,1025,4,884645839
54597,566,318,4,881649471
46341,198,108,3,884206270
74972,618,895,3,891309929
72294,870,154,4,876319311
35078,600,554,4,888451977
48858,334,248,4,891544997
96508,463,269,5,877384802
98295,858,327,3,879459504
26330,417,273,3,879646286
48655,705,1,5,883427101
50656,658,168,3,875148108
42911,331,304,5,877196820
72040,864,541,2,888892667
9119,327,25,2,887746728
88511,943,151,4,888692699
62816,113,325,4,875935610
92220,771,496,5,880659606
4656,308,54,2,887740254
61900,741,290,3,891457956
18438,178,241,5,882827375
30201,186,332,4,891719775
5002,222,164,4,878181768
78564,128,553,3,879968718
49482,654,124,4,887863412
12772,148,507,5,877398587
46601,650,659,3,891369798
53,25,181,5,885853415
24141,435,800,4,884133819
57322,608,694,3,880405085
90298,249,844,5,879572795
99116,59,602,2,888206295
85274,422,339,2,879743848
49026,561,589,3,885807510
91755,144,212,5,888105993
90924,862,483,5,879304326
34480,392,248,4,891038205
92680,312,511,5,891699156
61119,465,132,4,883531325
83777,660,747,4,891200639
69189,932,379,2,891251798
25050,504,66,4,887839165
91988,661,31,3,876017533
63160,659,98,4,891045943
24481,487,218,2,883531507
55815,207,1012,3,876109074
38012,636,222,5,891449148
39971,327,1070,4,887744513
11834,293,92,4,888906071
2240,244,167,3,880607853
38857,452,781,3,888568714
31505,487,68,5,883530949
85176,409,876,2,881105677
3403,106,435,3,881452355
21995,94,510,5,885873089
63893,904,289,5,879735177
85411,815,613,5,878694983
8409,88,321,1,891037708
90097,394,627,5,880888972
29323,393,443,3,887745624
80939,453,82,3,877561694
5428,185,237,4,883526268
95295,203,744,2,880434495
48403,745,7,4,880123019
44918,588,781,2,890028509
91564,910,174,5,880822060
2327,234,614,3,892334609
22918,130,501,5,875801716
24670,463,274,3,877385664
41055,429,114,5,882385663
38064,405,347,4,885544635
64128,663,183,4,889493770
79760,892,153,5,886609793
82255,796,54,4,893194685
21853,429,569,2,882387506
68473,880,1059,4,880166939
96186,599,546,4,880953441
77381,497,123,3,879361727
30223,504,567,2,887839196
95774,864,930,3,888892841
25119,506,410,2,882100955
73849,889,150,5,880176984
65706,828,958,5,891038262
26083,387,47,4,886480384
90141,887,143,5,881379781
22361,334,346,5,891544209
2279,296,258,5,884196469
97909,727,122,2,883709802
75266,716,11,4,879795790
95203,334,10,4,891545265
28079,524,483,4,884634533
32576,518,100,4,876822967
87395,416,147,5,893212730
49719,683,308,3,893284420
44675,671,628,3,883950232
53577,358,1006,5,891269913
58777,847,405,3,878938982
98097,894,250,4,879896898
94825,943,722,3,888640208
44596,148,227,4,877399083
270,100,344,4,891374868
55944,630,983,3,885667699
87673,724,264,3,883758119
30724,95,448,3,879197783
30874,429,520,3,882384603
37526,416,364,2,886319855
23186,194,194,4,879523575
11040,314,218,4,877889204
22956,65,168,4,879217851
37427,484,9,1,881449910
19662,454,487,4,888266565
41656,184,40,4,889910326
74041,927,125,4,879177298
49580,627,631,3,879529885
34513,532,117,5,893119335
42806,676,520,4,892686758
49963,622,64,5,882669391
58573,417,810,3,879649178
30059,318,566,4,884496472
15790,270,402,5,876955770
57431,668,358,3,881524153
61523,735,475,4,876698570
30635,264,14,4,886122771
53868,699,252,4,879148050
30696,479,288,3,879459836
23955,87,199,5,879875649
43423,45,257,5,881008781
61712,655,1257,3,887433685
50198,425,2,2,878738757
5061,325,506,5,891478180
575,59,742,3,888203053
90262,931,315,5,891037577
66039,928,98,5,880936884
2950,125,796,3,892838591
68356,840,611,4,891204509
2630,293,36,1,888908041
53224,770,1,5,875972219
1886,62,114,4,879373568
35601,536,229,4,882361142
65461,890,153,3,882403345
79877,776,525,2,891629157
9999,90,190,5,891383687
16187,91,134,4,891439353
72365,28,31,4,881956082
2844,95,174,5,879196231
441,174,315,5,886432749
40045,416,651,4,886316439
99236,339,217,3,891034254
89823,821,389,5,874793469
26792,479,655,4,879460959
63189,890,237,3,882575209
98182,862,748,4,879302533
58814,804,568,4,879442793
6186,194,317,4,879521657
15000,393,568,4,889554563
82337,770,117,5,875971989
30067,456,1220,3,881375051
3233,102,264,2,883277645
92041,846,661,4,883948840
44937,666,1045,4,880567974
29406,287,121,4,875334494
62529,880,1291,3,880175468
60980,585,83,3,891282808
78333,453,227,3,888207162
4788,151,826,1,879543212
91993,733,1117,2,879536659
51521,586,800,3,884061189
68399,938,125,3,891356742
38366,254,1050,3,886472609
42966,5,204,4,875636675
6000,58,8,4,884304955
42324,319,332,4,876280289
29127,58,189,3,884304790
15294,402,7,4,876267068
11371,274,243,2,878944437
53666,435,743,3,884134910
52580,373,389,3,877099352
21267,343,174,5,876404464
73681,542,181,4,886532359
49227,119,826,4,874775580
96474,383,185,5,891192985
38976,374,218,4,880396444
38249,474,209,5,887927670
29537,189,136,4,893265535
77477,734,479,4,891025541
78136,869,411,4,884492828
77309,673,12,4,888787587
80509,880,240,4,880167151
6301,24,129,3,875246185
59702,429,483,5,882384821
39620,346,11,4,874948174
65339,889,498,4,880178748
34554,175,508,1,877107712
87662,104,471,3,888465290
37119,518,866,5,876823540
88118,280,946,4,891701027
41647,250,222,4,878089547
47973,486,298,3,879874871
74440,242,294,4,879740082
17729,85,479,4,879454951
53287,492,528,5,879969878
65923,833,730,4,875038888
56331,682,582,1,888517816
30362,57,748,4,883696629
95953,684,477,5,878759560
98022,911,474,5,892838637
93746,60,601,4,883325944
70407,639,786,3,891241022
71763,544,259,1,884795581
20489,380,183,4,885478192
63263,839,129,4,875751893
57460,748,193,3,879454789
88790,868,503,3,877106421
77815,654,87,4,887864471
58883,864,408,5,877214085
1053,313,566,4,891016220
11331,264,382,4,886123596
61995,250,234,3,878091736
92773,716,193,5,879796596
39849,437,642,1,880141441
56217,533,174,4,879191184
55281,345,280,3,884991457
12275,403,111,4,879785974
40145,653,576,1,880152955
47509,245,300,4,888513026
70686,551,40,1,892785056
78792,588,225,5,890027113
1090,8,50,5,879362124
51679,542,208,4,886532881
94379,749,833,2,878850565
59582,269,464,3,891448283
13289,274,294,3,878944379
26682,257,245,4,884151807
89715,877,692,4,882677898
57976,37,833,4,880915565
57960,452,856,4,885817937
69658,426,663,4,879444604
3615,202,172,3,879726778
4256,11,561,2,891905936
27028,507,826,5,889966127
18848,417,628,3,879646413
26322,327,211,3,887818682
84841,906,1009,2,879435212
16420,347,298,5,881652590
95710,621,200,4,874964816
66742,893,294,3,874827789
2644,92,79,4,875653198
93647,883,47,3,891694182
77274,675,896,5,889488575
91346,569,546,3,879794302
44074,1,77,4,876893205
2114,267,386,3,878973597
63614,881,630,4,876539187
24034,374,763,3,880393754
59970,643,514,3,891446688
32220,288,880,1,886373007
95065,751,484,3,889134483
28098,422,515,4,875129882
72785,747,1631,3,888638957
67626,393,1076,3,889731109
48265,488,357,4,891293699
53835,343,28,5,876404793
99706,880,3,1,880175023
60549,713,898,3,888882276
81640,640,33,3,874778696
40371,426,1451,4,879444734
96548,311,415,3,884365654
57605,89,88,4,879459980
49382,234,712,2,892336077
89692,658,530,4,875147995
99477,89,107,5,879441780
59112,838,480,4,887066078
8225,104,475,4,888465582
38683,551,98,5,892776524
51325,487,257,4,883442260
59706,601,288,1,876346515
78668,830,498,5,891899535
30479,1,256,4,889751712
75416,527,12,4,879456637
57345,193,122,1,889127698
46953,113,289,2,875075887
84426,535,466,3,879618385
22332,298,864,3,884183912
41305,477,732,4,875941111
83080,757,827,3,888466758
11307,119,544,2,886177206
20763,472,877,3,892789947
70833,896,70,4,887160086
63691,298,199,4,884127690
22103,24,55,5,875323308
51463,766,82,3,891309558
26329,59,443,5,888205370
79805,826,309,4,885689892
40368,330,205,3,876546105
70845,893,122,2,874829249
30621,181,456,1,878962586
48584,417,804,3,879649153
42333,303,23,5,879467936
8795,249,684,4,879641285
58691,534,477,3,877807780
41210,452,490,4,875261350
95769,666,211,4,880139382
4779,13,913,1,892014908
9454,224,724,3,888082742
23388,90,117,3,891385389
79659,691,178,5,875543281
78701,483,222,3,878953485
7763,254,125,3,886473158
59626,567,647,5,882425998
25576,461,269,3,885355705
44685,487,742,5,883442053
40926,501,1007,4,883995203
76042,5,63,1,878844629
40855,518,864,3,876823324
27084,184,654,4,889908824
96462,881,70,2,876539220
53307,620,946,4,889988036
36563,627,1004,4,879531504
42175,406,504,4,879445859
23646,394,79,5,880887206
91286,927,11,5,879183303
61041,655,729,2,887476031
19488,288,318,4,886374316
11643,222,746,5,878183137
12944,48,172,5,879434791
64786,548,742,5,891044596
99091,943,470,4,888639814
34455,525,276,5,881086468
41761,186,1083,1,879023599
37875,560,1171,3,879976807
47793,144,98,4,888105587
87125,296,246,4,884196584
55851,159,1048,3,880557584
65301,532,272,5,884594422
82841,329,657,3,891656391
9998,337,742,5,875184353
74393,545,434,3,884134177
27953,504,77,4,887840681
87781,786,286,4,882841571
95256,802,440,3,875985686
32896,533,1282,3,879773572
5828,22,117,4,878887869
5879,63,111,3,875747896
11713,87,566,5,879875775
77077,46,748,5,883614645
75196,907,409,4,880159151
57006,256,546,4,882151088
8719,157,3,3,886890734
65083,916,271,3,880843185
60801,519,680,5,883248595
64266,181,1011,1,878963204
22255,77,511,2,884753152
56302,507,894,5,889964162
42142,587,325,5,892871252
89382,781,50,5,879634362
18275,13,839,1,882396984
53615,655,594,3,887430778
57910,840,1065,5,891209285
48992,656,303,4,892318553
61893,151,125,4,879542939
90036,629,435,4,880116756
77910,731,485,4,886187414
15603,224,549,3,888103971
94114,655,715,3,887476942
37937,608,729,4,880407079
51390,344,751,4,886381635
1566,234,1186,4,892335707
51381,389,205,4,880165939
72897,712,94,4,874957005
26320,102,91,3,883748488
80371,757,562,3,888466737
27743,437,480,4,881002345
50536,611,313,3,891636125
54128,756,100,5,874831383
98658,864,190,4,888887437
23692,87,48,4,879875649
38697,1,136,3,876893206
10570,328,726,4,885049112
3929,10,203,4,877891967
29435,535,39,4,879617574
19349,343,188,4,876407749
94363,916,844,3,880843465
12393,48,195,5,879434954
14344,321,56,4,879438651
51589,621,125,4,880739654
23374,456,80,2,881374967
14972,385,253,3,879439923
57444,537,652,3,886031074
46447,643,69,3,891447430
43110,666,301,4,880138999
79013,846,525,4,883947819
4087,62,135,4,879375080
94499,438,252,4,879868364
24954,352,50,5,884289693
9209,92,181,4,876175052
89491,561,692,1,885810084
22374,393,172,5,887745883
36249,280,367,5,891701002
56299,815,524,4,878693381
85652,833,163,3,875122814
52081,698,194,4,886366454
44284,393,204,4,887746301
70840,865,189,4,880235059
16801,293,739,2,888906804
69655,344,529,5,884814668
50600,13,160,4,882140070
10897,296,210,3,884197308
6662,343,275,5,876408139
77253,664,173,4,876525963
28496,299,197,3,878192039
76924,627,77,2,879530305
35574,474,87,4,887925916
6208,340,1,5,884990988
67272,758,505,5,881979012
11930,267,475,5,878970368
44024,694,432,4,875727513
83865,870,474,4,875050559
48387,588,69,2,890023556
